RegionName,State,CountyName,Month,AverageHomePrice,Date
Tolleson,AZ,Maricopa,2006-05,178300.0,2006-05-01
Williams,AZ,Coconino,2006-05,237400.0,2006-05-01
Mohave Valley,AZ,Mohave,2006-05,218500.0,2006-05-01
Tortolita,AZ,Pima,2006-05,460000.0,2006-05-01
Wickenburg,AZ,Maricopa,2006-05,303800.0,2006-05-01
South Tucson,AZ,Pima,2006-05,113300.0,2006-05-01
Catalina,AZ,Pima,2006-05,318100.0,2006-05-01
Golden Valley,AZ,Mohave,2006-05,159900.0,2006-05-01
Valencia West,AZ,Pima,2006-05,222400.0,2006-05-01
Pinetop,AZ,Navajo,2006-05,326800.0,2006-05-01
Lakeside,AZ,Navajo,2006-05,221900.0,2006-05-01
Miami,AZ,Gila,2006-05,,2006-05-01
Cave Creek,AZ,Maricopa,2006-05,663000.0,2006-05-01
Wellton,AZ,Yuma,2006-05,136600.0,2006-05-01
Thatcher,AZ,Graham,2006-05,170900.0,2006-05-01
Snowflake,AZ,Navajo,2006-05,169300.0,2006-05-01
San Manuel,AZ,Pinal,2006-05,94100.0,2006-05-01
Three Points,AZ,Pima,2006-05,206200.0,2006-05-01
Rimrock,AZ,Yavapai,2006-05,208900.0,2006-05-01
New River,AZ,Maricopa,2006-05,420600.0,2006-05-01
Drexel-Alvernon,AZ,Pima,2006-05,152200.0,2006-05-01
Clarkdale,AZ,Yavapai,2006-05,287100.0,2006-05-01
Heber,AZ,Navajo,2006-05,199600.0,2006-05-01
Carefree,AZ,Maricopa,2006-05,789500.0,2006-05-01
Cornville,AZ,Yavapai,2006-05,328800.0,2006-05-01
Superior,AZ,Pinal,2006-05,83100.0,2006-05-01
Oracle,AZ,Pinal,2006-05,192900.0,2006-05-01
Amado,AZ,Pima,2006-05,182000.0,2006-05-01
Paulden,AZ,Yavapai,2006-05,255200.0,2006-05-01
Quartzsite,AZ,La Paz,2006-05,91200.0,2006-05-01
Rio Verde,AZ,Maricopa,2006-05,595500.0,2006-05-01
Pearce,AZ,Cochise,2006-05,121000.0,2006-05-01
Pine,AZ,Gila,2006-05,243800.0,2006-05-01
Kearny,AZ,Pinal,2006-05,,2006-05-01
Youngtown,AZ,Maricopa,2006-05,165000.0,2006-05-01
Pima,AZ,Graham,2006-05,137800.0,2006-05-01
Patagonia,AZ,Santa Cruz,2006-05,259800.0,2006-05-01
Vail,AZ,Pima,2006-05,334400.0,2006-05-01
Corona de Tucson,AZ,Pima,2006-05,266400.0,2006-05-01
Mayer,AZ,Yavapai,2006-05,160700.0,2006-05-01
Dewey-Humboldt,AZ,Yavapai,2006-05,291500.0,2006-05-01
Kirkland,AZ,Yavapai,2006-05,173700.0,2006-05-01
Black Canyon City,AZ,Yavapai,2006-05,181900.0,2006-05-01
Eagar,AZ,Apache,2006-05,180100.0,2006-05-01
Tombstone,AZ,Cochise,2006-05,144200.0,2006-05-01
Clifton,AZ,Greenlee,2006-05,67700.0,2006-05-01
Happy Jack,AZ,Coconino,2006-05,282600.0,2006-05-01
Saint David,AZ,Cochise,2006-05,183700.0,2006-05-01
Sonoita,AZ,Santa Cruz,2006-05,379900.0,2006-05-01
Star Valley,AZ,Gila,2006-05,271600.0,2006-05-01
Littletown,AZ,Pima,2006-05,,2006-05-01
Munds Park,AZ,Coconino,2006-05,354400.0,2006-05-01
Tubac,AZ,Santa Cruz,2006-05,394700.0,2006-05-01
Forest Lakes,AZ,Coconino,2006-05,284300.0,2006-05-01
Overgaard,AZ,Navajo,2006-05,202400.0,2006-05-01
Phoenix,AZ,Maricopa,2006-06,245600.0,2006-06-01
Tucson,AZ,Pima,2006-06,209900.0,2006-06-01
Mesa,AZ,Maricopa,2006-06,244900.0,2006-06-01
Chandler,AZ,Maricopa,2006-06,312100.0,2006-06-01
Glendale,AZ,Maricopa,2006-06,251300.0,2006-06-01
Gilbert,AZ,Maricopa,2006-06,335800.0,2006-06-01
Scottsdale,AZ,Maricopa,2006-06,476600.0,2006-06-01
Tempe,AZ,Maricopa,2006-06,271900.0,2006-06-01
Peoria,AZ,Maricopa,2006-06,295400.0,2006-06-01
Yuma,AZ,Yuma,2006-06,192800.0,2006-06-01
Queen Creek,AZ,Pinal,2006-06,274300.0,2006-06-01
Surprise,AZ,Maricopa,2006-06,281700.0,2006-06-01
Flagstaff,AZ,Coconino,2006-06,356400.0,2006-06-01
San Tan Valley,AZ,Pinal,2006-06,240200.0,2006-06-01
Casa Grande,AZ,Pinal,2006-06,196700.0,2006-06-01
Avondale,AZ,Maricopa,2006-06,264800.0,2006-06-01
Goodyear,AZ,Maricopa,2006-06,315500.0,2006-06-01
Lake Havasu City,AZ,Mohave,2006-06,267000.0,2006-06-01
Prescott,AZ,Yavapai,2006-06,349500.0,2006-06-01
Sierra Vista,AZ,Cochise,2006-06,217300.0,2006-06-01
Kingman,AZ,Mohave,2006-06,181800.0,2006-06-01
Buckeye,AZ,Maricopa,2006-06,250000.0,2006-06-01
Apache Junction,AZ,Pinal,2006-06,217600.0,2006-06-01
Oro Valley,AZ,Pima,2006-06,357200.0,2006-06-01
Anthem,AZ,Maricopa,2006-06,439600.0,2006-06-01
Sun City,AZ,Maricopa,2006-06,181600.0,2006-06-01
Bullhead City,AZ,Mohave,2006-06,250500.0,2006-06-01
Prescott Valley,AZ,Yavapai,2006-06,248800.0,2006-06-01
El Mirage,AZ,Maricopa,2006-06,225500.0,2006-06-01
Catalina Foothills,AZ,Pima,2006-06,529700.0,2006-06-01
Sun City West,AZ,Maricopa,2006-06,253300.0,2006-06-01
Somerton,AZ,Yuma,2006-06,142200.0,2006-06-01
Cottonwood,AZ,Yavapai,2006-06,235400.0,2006-06-01
Nogales,AZ,Santa Cruz,2006-06,128600.0,2006-06-01
Florence,AZ,Pinal,2006-06,201500.0,2006-06-01
Douglas,AZ,Cochise,2006-06,83200.0,2006-06-01
Sahuarita,AZ,Pima,2006-06,258600.0,2006-06-01
Fountain Hills,AZ,Maricopa,2006-06,457300.0,2006-06-01
Green Valley,AZ,Pima,2006-06,229800.0,2006-06-01
Tanque Verde,AZ,Pima,2006-06,480500.0,2006-06-01
Sedona,AZ,Yavapai,2006-06,530800.0,2006-06-01
San Luis,AZ,Yuma,2006-06,123200.0,2006-06-01
Eloy,AZ,Pinal,2006-06,,2006-06-01
Marana,AZ,Pima,2006-06,283700.0,2006-06-01
Show Low,AZ,Navajo,2006-06,226600.0,2006-06-01
Flowing Wells,AZ,Pima,2006-06,165900.0,2006-06-01
Rio Rico,AZ,Santa Cruz,2006-06,152800.0,2006-06-01
Safford,AZ,Graham,2006-06,124800.0,2006-06-01
Winslow,AZ,Navajo,2006-06,100000.0,2006-06-01
Coolidge,AZ,Pinal,2006-06,150700.0,2006-06-01
Tucson Estates,AZ,Pima,2006-06,259400.0,2006-06-01
Chino Valley,AZ,Yavapai,2006-06,279200.0,2006-06-01
Camp Verde,AZ,Yavapai,2006-06,251300.0,2006-06-01
Globe,AZ,Gila,2006-06,125600.0,2006-06-01
Paradise Valley,AZ,Maricopa,2006-06,1674600.0,2006-06-01
Payson,AZ,Gila,2006-06,282300.0,2006-06-01
Parker,AZ,La Paz,2006-06,239400.0,2006-06-01
Litchfield Park,AZ,Maricopa,2006-06,346600.0,2006-06-01
Benson,AZ,Cochise,2006-06,150200.0,2006-06-01
Hereford,AZ,Cochise,2006-06,256400.0,2006-06-01
Willcox,AZ,Cochise,2006-06,91800.0,2006-06-01
Gold Canyon,AZ,Pinal,2006-06,335900.0,2006-06-01
Bisbee,AZ,Cochise,2006-06,110800.0,2006-06-01
Page,AZ,Coconino,2006-06,217200.0,2006-06-01
Huachuca City,AZ,Cochise,2006-06,130300.0,2006-06-01
Tolleson,AZ,Maricopa,2006-06,179100.0,2006-06-01
Williams,AZ,Coconino,2006-06,241700.0,2006-06-01
Mohave Valley,AZ,Mohave,2006-06,219800.0,2006-06-01
Tortolita,AZ,Pima,2006-06,460900.0,2006-06-01
Wickenburg,AZ,Maricopa,2006-06,305500.0,2006-06-01
South Tucson,AZ,Pima,2006-06,115200.0,2006-06-01
Catalina,AZ,Pima,2006-06,318800.0,2006-06-01
Golden Valley,AZ,Mohave,2006-06,161600.0,2006-06-01
Valencia West,AZ,Pima,2006-06,222200.0,2006-06-01
Pinetop,AZ,Navajo,2006-06,333100.0,2006-06-01
Lakeside,AZ,Navajo,2006-06,225500.0,2006-06-01
Miami,AZ,Gila,2006-06,,2006-06-01
Cave Creek,AZ,Maricopa,2006-06,663800.0,2006-06-01
Wellton,AZ,Yuma,2006-06,139900.0,2006-06-01
Thatcher,AZ,Graham,2006-06,174200.0,2006-06-01
Snowflake,AZ,Navajo,2006-06,172000.0,2006-06-01
San Manuel,AZ,Pinal,2006-06,95400.0,2006-06-01
Three Points,AZ,Pima,2006-06,206800.0,2006-06-01
Rimrock,AZ,Yavapai,2006-06,213900.0,2006-06-01
New River,AZ,Maricopa,2006-06,419600.0,2006-06-01
Drexel-Alvernon,AZ,Pima,2006-06,154500.0,2006-06-01
Clarkdale,AZ,Yavapai,2006-06,289600.0,2006-06-01
Heber,AZ,Navajo,2006-06,202300.0,2006-06-01
Carefree,AZ,Maricopa,2006-06,794600.0,2006-06-01
Cornville,AZ,Yavapai,2006-06,330700.0,2006-06-01
Superior,AZ,Pinal,2006-06,85300.0,2006-06-01
Oracle,AZ,Pinal,2006-06,195400.0,2006-06-01
Amado,AZ,Pima,2006-06,180600.0,2006-06-01
Paulden,AZ,Yavapai,2006-06,254200.0,2006-06-01
Quartzsite,AZ,La Paz,2006-06,92000.0,2006-06-01
Rio Verde,AZ,Maricopa,2006-06,597700.0,2006-06-01
Pearce,AZ,Cochise,2006-06,123600.0,2006-06-01
Pine,AZ,Gila,2006-06,249000.0,2006-06-01
Kearny,AZ,Pinal,2006-06,,2006-06-01
Youngtown,AZ,Maricopa,2006-06,164700.0,2006-06-01
Pima,AZ,Graham,2006-06,139100.0,2006-06-01
Patagonia,AZ,Santa Cruz,2006-06,261200.0,2006-06-01
Vail,AZ,Pima,2006-06,335800.0,2006-06-01
Corona de Tucson,AZ,Pima,2006-06,264400.0,2006-06-01
Mayer,AZ,Yavapai,2006-06,161000.0,2006-06-01
Dewey-Humboldt,AZ,Yavapai,2006-06,294100.0,2006-06-01
Kirkland,AZ,Yavapai,2006-06,176100.0,2006-06-01
Black Canyon City,AZ,Yavapai,2006-06,181900.0,2006-06-01
Eagar,AZ,Apache,2006-06,179300.0,2006-06-01
Tombstone,AZ,Cochise,2006-06,144200.0,2006-06-01
Clifton,AZ,Greenlee,2006-06,70600.0,2006-06-01
Happy Jack,AZ,Coconino,2006-06,285500.0,2006-06-01
Saint David,AZ,Cochise,2006-06,182700.0,2006-06-01
Sonoita,AZ,Santa Cruz,2006-06,377300.0,2006-06-01
Star Valley,AZ,Gila,2006-06,275600.0,2006-06-01
Littletown,AZ,Pima,2006-06,,2006-06-01
Munds Park,AZ,Coconino,2006-06,357500.0,2006-06-01
Tubac,AZ,Santa Cruz,2006-06,390900.0,2006-06-01
Forest Lakes,AZ,Coconino,2006-06,292800.0,2006-06-01
Overgaard,AZ,Navajo,2006-06,201800.0,2006-06-01
Phoenix,AZ,Maricopa,2006-07,245600.0,2006-07-01
Tucson,AZ,Pima,2006-07,209700.0,2006-07-01
Mesa,AZ,Maricopa,2006-07,244100.0,2006-07-01
Chandler,AZ,Maricopa,2006-07,310900.0,2006-07-01
Glendale,AZ,Maricopa,2006-07,251300.0,2006-07-01
Gilbert,AZ,Maricopa,2006-07,333900.0,2006-07-01
Scottsdale,AZ,Maricopa,2006-07,475600.0,2006-07-01
Tempe,AZ,Maricopa,2006-07,270900.0,2006-07-01
Peoria,AZ,Maricopa,2006-07,293700.0,2006-07-01
Yuma,AZ,Yuma,2006-07,194900.0,2006-07-01
Queen Creek,AZ,Pinal,2006-07,271700.0,2006-07-01
Surprise,AZ,Maricopa,2006-07,280000.0,2006-07-01
Flagstaff,AZ,Coconino,2006-07,357000.0,2006-07-01
San Tan Valley,AZ,Pinal,2006-07,238500.0,2006-07-01
Casa Grande,AZ,Pinal,2006-07,197300.0,2006-07-01
Avondale,AZ,Maricopa,2006-07,263400.0,2006-07-01
Goodyear,AZ,Maricopa,2006-07,315600.0,2006-07-01
Lake Havasu City,AZ,Mohave,2006-07,266600.0,2006-07-01
Prescott,AZ,Yavapai,2006-07,350300.0,2006-07-01
Sierra Vista,AZ,Cochise,2006-07,217900.0,2006-07-01
Kingman,AZ,Mohave,2006-07,182500.0,2006-07-01
Buckeye,AZ,Maricopa,2006-07,251100.0,2006-07-01
Apache Junction,AZ,Pinal,2006-07,217200.0,2006-07-01
Oro Valley,AZ,Pima,2006-07,357400.0,2006-07-01
Anthem,AZ,Maricopa,2006-07,436900.0,2006-07-01
Sun City,AZ,Maricopa,2006-07,181200.0,2006-07-01
Bullhead City,AZ,Mohave,2006-07,250200.0,2006-07-01
Prescott Valley,AZ,Yavapai,2006-07,250500.0,2006-07-01
El Mirage,AZ,Maricopa,2006-07,224400.0,2006-07-01
Catalina Foothills,AZ,Pima,2006-07,528300.0,2006-07-01
Sun City West,AZ,Maricopa,2006-07,251100.0,2006-07-01
Somerton,AZ,Yuma,2006-07,145200.0,2006-07-01
Cottonwood,AZ,Yavapai,2006-07,236600.0,2006-07-01
Nogales,AZ,Santa Cruz,2006-07,129500.0,2006-07-01
Florence,AZ,Pinal,2006-07,201000.0,2006-07-01
Douglas,AZ,Cochise,2006-07,83400.0,2006-07-01
Sahuarita,AZ,Pima,2006-07,258500.0,2006-07-01
Fountain Hills,AZ,Maricopa,2006-07,456100.0,2006-07-01
Green Valley,AZ,Pima,2006-07,230000.0,2006-07-01
Tanque Verde,AZ,Pima,2006-07,474500.0,2006-07-01
Sedona,AZ,Yavapai,2006-07,533500.0,2006-07-01
San Luis,AZ,Yuma,2006-07,126100.0,2006-07-01
Eloy,AZ,Pinal,2006-07,,2006-07-01
Marana,AZ,Pima,2006-07,285600.0,2006-07-01
Show Low,AZ,Navajo,2006-07,229500.0,2006-07-01
Flowing Wells,AZ,Pima,2006-07,165900.0,2006-07-01
Rio Rico,AZ,Santa Cruz,2006-07,154200.0,2006-07-01
Safford,AZ,Graham,2006-07,128700.0,2006-07-01
Winslow,AZ,Navajo,2006-07,100100.0,2006-07-01
Coolidge,AZ,Pinal,2006-07,152000.0,2006-07-01
Tucson Estates,AZ,Pima,2006-07,259500.0,2006-07-01
Chino Valley,AZ,Yavapai,2006-07,280500.0,2006-07-01
Camp Verde,AZ,Yavapai,2006-07,255000.0,2006-07-01
Globe,AZ,Gila,2006-07,126500.0,2006-07-01
Paradise Valley,AZ,Maricopa,2006-07,1686200.0,2006-07-01
Payson,AZ,Gila,2006-07,287900.0,2006-07-01
Parker,AZ,La Paz,2006-07,242800.0,2006-07-01
Litchfield Park,AZ,Maricopa,2006-07,346600.0,2006-07-01
Benson,AZ,Cochise,2006-07,150800.0,2006-07-01
Hereford,AZ,Cochise,2006-07,257900.0,2006-07-01
Willcox,AZ,Cochise,2006-07,92500.0,2006-07-01
Gold Canyon,AZ,Pinal,2006-07,334900.0,2006-07-01
Bisbee,AZ,Cochise,2006-07,111500.0,2006-07-01
Page,AZ,Coconino,2006-07,216800.0,2006-07-01
Huachuca City,AZ,Cochise,2006-07,130200.0,2006-07-01
Tolleson,AZ,Maricopa,2006-07,179900.0,2006-07-01
Williams,AZ,Coconino,2006-07,246000.0,2006-07-01
Mohave Valley,AZ,Mohave,2006-07,221100.0,2006-07-01
Tortolita,AZ,Pima,2006-07,460800.0,2006-07-01
Wickenburg,AZ,Maricopa,2006-07,307100.0,2006-07-01
South Tucson,AZ,Pima,2006-07,117300.0,2006-07-01
Catalina,AZ,Pima,2006-07,319400.0,2006-07-01
Golden Valley,AZ,Mohave,2006-07,162900.0,2006-07-01
Valencia West,AZ,Pima,2006-07,221500.0,2006-07-01
Pinetop,AZ,Navajo,2006-07,340200.0,2006-07-01
Lakeside,AZ,Navajo,2006-07,228400.0,2006-07-01
Miami,AZ,Gila,2006-07,,2006-07-01
Cave Creek,AZ,Maricopa,2006-07,664400.0,2006-07-01
Wellton,AZ,Yuma,2006-07,143300.0,2006-07-01
Thatcher,AZ,Graham,2006-07,177600.0,2006-07-01
Snowflake,AZ,Navajo,2006-07,174300.0,2006-07-01
San Manuel,AZ,Pinal,2006-07,96200.0,2006-07-01
Three Points,AZ,Pima,2006-07,206400.0,2006-07-01
Rimrock,AZ,Yavapai,2006-07,218800.0,2006-07-01
New River,AZ,Maricopa,2006-07,418300.0,2006-07-01
Drexel-Alvernon,AZ,Pima,2006-07,155900.0,2006-07-01
Clarkdale,AZ,Yavapai,2006-07,291000.0,2006-07-01
Heber,AZ,Navajo,2006-07,205200.0,2006-07-01
Carefree,AZ,Maricopa,2006-07,798400.0,2006-07-01
Cornville,AZ,Yavapai,2006-07,334100.0,2006-07-01
Superior,AZ,Pinal,2006-07,88400.0,2006-07-01
Oracle,AZ,Pinal,2006-07,196600.0,2006-07-01
Amado,AZ,Pima,2006-07,180400.0,2006-07-01
Paulden,AZ,Yavapai,2006-07,253000.0,2006-07-01
Quartzsite,AZ,La Paz,2006-07,93700.0,2006-07-01
Rio Verde,AZ,Maricopa,2006-07,600800.0,2006-07-01
Pearce,AZ,Cochise,2006-07,125700.0,2006-07-01
Pine,AZ,Gila,2006-07,253400.0,2006-07-01
Kearny,AZ,Pinal,2006-07,,2006-07-01
Youngtown,AZ,Maricopa,2006-07,164900.0,2006-07-01
Pima,AZ,Graham,2006-07,141700.0,2006-07-01
Patagonia,AZ,Santa Cruz,2006-07,263500.0,2006-07-01
Vail,AZ,Pima,2006-07,336100.0,2006-07-01
Corona de Tucson,AZ,Pima,2006-07,263400.0,2006-07-01
Mayer,AZ,Yavapai,2006-07,161700.0,2006-07-01
Dewey-Humboldt,AZ,Yavapai,2006-07,298700.0,2006-07-01
Kirkland,AZ,Yavapai,2006-07,179100.0,2006-07-01
Black Canyon City,AZ,Yavapai,2006-07,182100.0,2006-07-01
Eagar,AZ,Apache,2006-07,188000.0,2006-07-01
Tombstone,AZ,Cochise,2006-07,144900.0,2006-07-01
Clifton,AZ,Greenlee,2006-07,71800.0,2006-07-01
Happy Jack,AZ,Coconino,2006-07,287200.0,2006-07-01
Saint David,AZ,Cochise,2006-07,181800.0,2006-07-01
Sonoita,AZ,Santa Cruz,2006-07,372300.0,2006-07-01
Star Valley,AZ,Gila,2006-07,280500.0,2006-07-01
Littletown,AZ,Pima,2006-07,,2006-07-01
Munds Park,AZ,Coconino,2006-07,357900.0,2006-07-01
Tubac,AZ,Santa Cruz,2006-07,384000.0,2006-07-01
Forest Lakes,AZ,Coconino,2006-07,300600.0,2006-07-01
Overgaard,AZ,Navajo,2006-07,201700.0,2006-07-01
Phoenix,AZ,Maricopa,2006-08,245300.0,2006-08-01
Tucson,AZ,Pima,2006-08,209200.0,2006-08-01
Mesa,AZ,Maricopa,2006-08,242900.0,2006-08-01
Chandler,AZ,Maricopa,2006-08,309200.0,2006-08-01
Glendale,AZ,Maricopa,2006-08,251200.0,2006-08-01
Gilbert,AZ,Maricopa,2006-08,331900.0,2006-08-01
Scottsdale,AZ,Maricopa,2006-08,474400.0,2006-08-01
Tempe,AZ,Maricopa,2006-08,270100.0,2006-08-01
Peoria,AZ,Maricopa,2006-08,292200.0,2006-08-01
Yuma,AZ,Yuma,2006-08,195700.0,2006-08-01
Queen Creek,AZ,Pinal,2006-08,269400.0,2006-08-01
Surprise,AZ,Maricopa,2006-08,278000.0,2006-08-01
Flagstaff,AZ,Coconino,2006-08,356200.0,2006-08-01
San Tan Valley,AZ,Pinal,2006-08,237000.0,2006-08-01
Casa Grande,AZ,Pinal,2006-08,198000.0,2006-08-01
Avondale,AZ,Maricopa,2006-08,262200.0,2006-08-01
Goodyear,AZ,Maricopa,2006-08,316600.0,2006-08-01
Lake Havasu City,AZ,Mohave,2006-08,266400.0,2006-08-01
Prescott,AZ,Yavapai,2006-08,351900.0,2006-08-01
Sierra Vista,AZ,Cochise,2006-08,218600.0,2006-08-01
Kingman,AZ,Mohave,2006-08,183200.0,2006-08-01
Buckeye,AZ,Maricopa,2006-08,251800.0,2006-08-01
Apache Junction,AZ,Pinal,2006-08,217000.0,2006-08-01
Oro Valley,AZ,Pima,2006-08,357700.0,2006-08-01
Anthem,AZ,Maricopa,2006-08,434300.0,2006-08-01
Sun City,AZ,Maricopa,2006-08,180100.0,2006-08-01
Bullhead City,AZ,Mohave,2006-08,249100.0,2006-08-01
Prescott Valley,AZ,Yavapai,2006-08,250900.0,2006-08-01
El Mirage,AZ,Maricopa,2006-08,223100.0,2006-08-01
Catalina Foothills,AZ,Pima,2006-08,527700.0,2006-08-01
Sun City West,AZ,Maricopa,2006-08,247900.0,2006-08-01
Somerton,AZ,Yuma,2006-08,148300.0,2006-08-01
Cottonwood,AZ,Yavapai,2006-08,236900.0,2006-08-01
Nogales,AZ,Santa Cruz,2006-08,130300.0,2006-08-01
Florence,AZ,Pinal,2006-08,200900.0,2006-08-01
Douglas,AZ,Cochise,2006-08,84200.0,2006-08-01
Sahuarita,AZ,Pima,2006-08,257900.0,2006-08-01
Fountain Hills,AZ,Maricopa,2006-08,455800.0,2006-08-01
Green Valley,AZ,Pima,2006-08,230500.0,2006-08-01
Tanque Verde,AZ,Pima,2006-08,467900.0,2006-08-01
Sedona,AZ,Yavapai,2006-08,534900.0,2006-08-01
San Luis,AZ,Yuma,2006-08,128500.0,2006-08-01
Eloy,AZ,Pinal,2006-08,,2006-08-01
Marana,AZ,Pima,2006-08,286800.0,2006-08-01
Show Low,AZ,Navajo,2006-08,232600.0,2006-08-01
Flowing Wells,AZ,Pima,2006-08,167300.0,2006-08-01
Rio Rico,AZ,Santa Cruz,2006-08,155700.0,2006-08-01
Safford,AZ,Graham,2006-08,133000.0,2006-08-01
Winslow,AZ,Navajo,2006-08,100400.0,2006-08-01
Coolidge,AZ,Pinal,2006-08,152400.0,2006-08-01
Tucson Estates,AZ,Pima,2006-08,259900.0,2006-08-01
Chino Valley,AZ,Yavapai,2006-08,281400.0,2006-08-01
Camp Verde,AZ,Yavapai,2006-08,257400.0,2006-08-01
Globe,AZ,Gila,2006-08,126300.0,2006-08-01
Paradise Valley,AZ,Maricopa,2006-08,1696100.0,2006-08-01
Payson,AZ,Gila,2006-08,290600.0,2006-08-01
Parker,AZ,La Paz,2006-08,247700.0,2006-08-01
Litchfield Park,AZ,Maricopa,2006-08,346300.0,2006-08-01
Benson,AZ,Cochise,2006-08,151600.0,2006-08-01
Hereford,AZ,Cochise,2006-08,258700.0,2006-08-01
Willcox,AZ,Cochise,2006-08,93600.0,2006-08-01
Gold Canyon,AZ,Pinal,2006-08,333000.0,2006-08-01
Bisbee,AZ,Cochise,2006-08,112700.0,2006-08-01
Page,AZ,Coconino,2006-08,215400.0,2006-08-01
Huachuca City,AZ,Cochise,2006-08,130300.0,2006-08-01
Tolleson,AZ,Maricopa,2006-08,180100.0,2006-08-01
Williams,AZ,Coconino,2006-08,248600.0,2006-08-01
Mohave Valley,AZ,Mohave,2006-08,221900.0,2006-08-01
Tortolita,AZ,Pima,2006-08,460700.0,2006-08-01
Wickenburg,AZ,Maricopa,2006-08,311100.0,2006-08-01
South Tucson,AZ,Pima,2006-08,118300.0,2006-08-01
Catalina,AZ,Pima,2006-08,321300.0,2006-08-01
Golden Valley,AZ,Mohave,2006-08,164000.0,2006-08-01
Valencia West,AZ,Pima,2006-08,220600.0,2006-08-01
Pinetop,AZ,Navajo,2006-08,345800.0,2006-08-01
Lakeside,AZ,Navajo,2006-08,231300.0,2006-08-01
Miami,AZ,Gila,2006-08,,2006-08-01
Cave Creek,AZ,Maricopa,2006-08,666900.0,2006-08-01
Wellton,AZ,Yuma,2006-08,145800.0,2006-08-01
Thatcher,AZ,Graham,2006-08,179100.0,2006-08-01
Snowflake,AZ,Navajo,2006-08,176100.0,2006-08-01
San Manuel,AZ,Pinal,2006-08,97100.0,2006-08-01
Three Points,AZ,Pima,2006-08,206000.0,2006-08-01
Rimrock,AZ,Yavapai,2006-08,221800.0,2006-08-01
New River,AZ,Maricopa,2006-08,417600.0,2006-08-01
Drexel-Alvernon,AZ,Pima,2006-08,156600.0,2006-08-01
Clarkdale,AZ,Yavapai,2006-08,291300.0,2006-08-01
Heber,AZ,Navajo,2006-08,208800.0,2006-08-01
Carefree,AZ,Maricopa,2006-08,800600.0,2006-08-01
Cornville,AZ,Yavapai,2006-08,336200.0,2006-08-01
Superior,AZ,Pinal,2006-08,90300.0,2006-08-01
Oracle,AZ,Pinal,2006-08,196300.0,2006-08-01
Amado,AZ,Pima,2006-08,181300.0,2006-08-01
Paulden,AZ,Yavapai,2006-08,251400.0,2006-08-01
Quartzsite,AZ,La Paz,2006-08,94700.0,2006-08-01
Rio Verde,AZ,Maricopa,2006-08,605900.0,2006-08-01
Pearce,AZ,Cochise,2006-08,127700.0,2006-08-01
Pine,AZ,Gila,2006-08,253300.0,2006-08-01
Kearny,AZ,Pinal,2006-08,,2006-08-01
Youngtown,AZ,Maricopa,2006-08,164800.0,2006-08-01
Pima,AZ,Graham,2006-08,144200.0,2006-08-01
Patagonia,AZ,Santa Cruz,2006-08,264300.0,2006-08-01
Vail,AZ,Pima,2006-08,334600.0,2006-08-01
Corona de Tucson,AZ,Pima,2006-08,262100.0,2006-08-01
Mayer,AZ,Yavapai,2006-08,162800.0,2006-08-01
Dewey-Humboldt,AZ,Yavapai,2006-08,304300.0,2006-08-01
Kirkland,AZ,Yavapai,2006-08,183100.0,2006-08-01
Black Canyon City,AZ,Yavapai,2006-08,183500.0,2006-08-01
Eagar,AZ,Apache,2006-08,202400.0,2006-08-01
Tombstone,AZ,Cochise,2006-08,147100.0,2006-08-01
Clifton,AZ,Greenlee,2006-08,72600.0,2006-08-01
Happy Jack,AZ,Coconino,2006-08,289900.0,2006-08-01
Saint David,AZ,Cochise,2006-08,182300.0,2006-08-01
Sonoita,AZ,Santa Cruz,2006-08,367500.0,2006-08-01
Star Valley,AZ,Gila,2006-08,281400.0,2006-08-01
Littletown,AZ,Pima,2006-08,,2006-08-01
Munds Park,AZ,Coconino,2006-08,357900.0,2006-08-01
Tubac,AZ,Santa Cruz,2006-08,376500.0,2006-08-01
Forest Lakes,AZ,Coconino,2006-08,306300.0,2006-08-01
Overgaard,AZ,Navajo,2006-08,204300.0,2006-08-01
Phoenix,AZ,Maricopa,2006-09,244600.0,2006-09-01
Tucson,AZ,Pima,2006-09,208700.0,2006-09-01
Mesa,AZ,Maricopa,2006-09,241600.0,2006-09-01
Chandler,AZ,Maricopa,2006-09,307400.0,2006-09-01
Glendale,AZ,Maricopa,2006-09,250900.0,2006-09-01
Gilbert,AZ,Maricopa,2006-09,329900.0,2006-09-01
Scottsdale,AZ,Maricopa,2006-09,472800.0,2006-09-01
Tempe,AZ,Maricopa,2006-09,269600.0,2006-09-01
Peoria,AZ,Maricopa,2006-09,290400.0,2006-09-01
Yuma,AZ,Yuma,2006-09,195500.0,2006-09-01
Queen Creek,AZ,Pinal,2006-09,266700.0,2006-09-01
Surprise,AZ,Maricopa,2006-09,275700.0,2006-09-01
Flagstaff,AZ,Coconino,2006-09,356100.0,2006-09-01
San Tan Valley,AZ,Pinal,2006-09,234800.0,2006-09-01
Casa Grande,AZ,Pinal,2006-09,197500.0,2006-09-01
Avondale,AZ,Maricopa,2006-09,262100.0,2006-09-01
Goodyear,AZ,Maricopa,2006-09,316500.0,2006-09-01
Lake Havasu City,AZ,Mohave,2006-09,265800.0,2006-09-01
Prescott,AZ,Yavapai,2006-09,352700.0,2006-09-01
Sierra Vista,AZ,Cochise,2006-09,218700.0,2006-09-01
Kingman,AZ,Mohave,2006-09,183800.0,2006-09-01
